"product","account","value","cumu_val","total_sum","cumu_perc_val","row_num","max_row_num","cumu_perc_n","flag_for_graphing"
"prod2","ASPIRUS WAUSAU HOSPITAL - 0000025615",40716,94318225,109441951,0.8618105227309042,679,1763,0.38513896766874645,0
"prod2","COMMUNITY HOWARD REGIONAL HEALTH - 0000016093",40698,94358923,109441951,0.8621823911015621,680,1763,0.38570618264322176,0
"prod2","ST LUKES THE WOODLANDS HOSPITAL - 0000125845",40480,94399403,109441951,0.8625522675486661,681,1763,0.38627339761769713,0
"prod2","MEDLINE FOR VA HOUSTON - 0000533755",40465,94439868,109441951,0.8629220069368099,682,1763,0.38684061259217245,0
"prod2","BAYFRONT HEALTH ST PETERSBURG - 0000010885",40318,94480186,109441951,0.8632904031471442,683,1763,0.38740782756664777,0
"prod2","STILLWATER MEDICAL CENTER - 0000023137",40309,94520495,109441951,0.8636587171221025,684,1763,0.3879750425411231,0
"prod2","ALASKA REGIONAL HOSPITAL - 0000010145",40237,94560732,109441951,0.8640263732140521,685,1763,0.3885422575155984,0
"prod2","HUNTINGTON HOSPITAL - 0000016313",40153,94600885,109441951,0.8643932617758249,686,1763,0.3891094724900737,0
"prod2","JUPITER MEDICAL CENTER - 0000016779",40132,94641017,109441951,0.8647599584550535,687,1763,0.3896766874645491,0
"prod2","HCA HEALTHONE SWEDISH - 0000023967",39875,94680892,109441951,0.8651243068574317,688,1763,0.3902439024390244,0
"prod2","CENTRAL WASHINGTON HOSP & CLINIC - 0000012035",39745,94720637,109441951,0.8654874674154887,689,1763,0.3908111174134997,0
"prod2","ST JOHNS REGIONAL MEDICAL CENTER - 0000023357",39689,94760326,109441951,0.865850116286761,690,1763,0.39137833238797504,0
"prod2","METROHEALTH MEDICAL CENTER - 0000018929",39571,94799897,109441951,0.8662116869608802,691,1763,0.39194554736245035,0
"prod2","MERCY HOSPITAL SPRINGFIELD - 0000023303",39297,94839194,109441951,0.866570754024661,692,1763,0.39251276233692567,0
"prod2","VA TUCSON - 0000025311",38997,94878191,109441951,0.8669270799092388,693,1763,0.39307997731140104,0
"prod2","ST JOSEPHS MEDICAL CENTER - 0000023359",38981,94917172,109441951,0.8672832595975926,694,1763,0.39364719228587636,0
"prod2","ADVENTHEALTH PORT CHARLOTTE - 0001033843",38965,94956137,109441951,0.8676392930897221,695,1763,0.3942144072603517,0
"prod2","GLENDALE ADVENTIST MEDICAL CENTER - 0000014879",38946,94995083,109441951,0.8679951529738354,696,1763,0.394781622234827,0
"prod2","MEMORIAL HERMANN CYPRESS HOSPITAL - 0000509719",38808,95033891,109441951,0.8683497519155154,697,1763,0.3953488372093023,0
"prod2","EINSTEIN MEDICAL CENTER MONTGOMERY - 0000320037",38740,95072631,109441951,0.8687037295232429,698,1763,0.3959160521837777,0
"prod2","UCHEALTH POUDRE VALLEY HOSPITAL - 0000020931",38627,95111258,109441951,0.8690566746201372,699,1763,0.396483267158253,0
"prod2","BAPTIST HEALTH BROOKWOOD HOSPITAL - 0001038277",38524,95149782,109441951,0.8694086785788385,700,1763,0.3970504821327283,0
"prod2","SAINT HELENA HOSPITAL NAPA VALLEY - 0000023131",38521,95188303,109441951,0.8697606551257479,701,1763,0.3976176971072036,0
"prod2","VALLEY HOSPITAL MEDICAL CENTER - 0000024921",38501,95226804,109441951,0.870112448927377,702,1763,0.39818491208167894,0
"prod2","MULTICARE YAKIMA VALLEY MEM HOSP - 0000026181",38468,95265272,109441951,0.8704639411992938,703,1763,0.39875212705615426,0
"prod2","ST DAVIDS MEDICAL CENTER - 0000022951",38457,95303729,109441951,0.8708153329613065,704,1763,0.39931934203062963,0
"prod2","LANE REGIONAL MEDICAL CENTER - 0000017375",38444,95342173,109441951,0.8711666059388872,705,1763,0.39988655700510495,0
"prod2","TEXAS HEALTH HARRIS METHODIST HOSP - 0000015473",38358,95380531,109441951,0.871517093111763,706,1763,0.40045377197958026,0
"prod2","CAMDEN CLARK MEDICAL CENTER - 0000011681",38323,95418854,109441951,0.8718672604803984,707,1763,0.4010209869540556,0
"prod2","SSM HEALTH ST MARYS HOSP MADISON - 0000023503",38300,95457154,109441951,0.8722172176919617,708,1763,0.4015882019285309,0
"prod2","THE HOSPITALS OF PROVIDENCE - 0000150198",38151,95495305,109441951,0.8725658134511874,709,1763,0.4021554169030062,0
"prod2","THE HOSPS OF PROVIDENCE MEM CAMPUS - 0000021049",38120,95533425,109441951,0.872914125955229,710,1763,0.4027226318774816,0
"prod2","DECATUR MEMORIAL HOSPITAL - 0000013189",38115,95571540,109441951,0.8732623927729505,711,1763,0.4032898468519569,0
"prod2","ST ELIZABETH YOUNGSTOWN HOSPITAL - 0000022983",38047,95609587,109441951,0.8736100382567193,712,1763,0.4038570618264322,0
"prod2","MERIT HEALTH RIVER REGION - 0000020495",37924,95647511,109441951,0.8739565598570149,713,1763,0.40442427680090753,0
"prod2","HOUSTON METHODIST WEST HOSPITAL - 0000255283",37711,95685222,109441951,0.8743011352200766,714,1763,0.40499149177538285,0
"prod2","ADVENTHEALTH FISH MEMORIAL - 0000022533",37678,95722900,109441951,0.8746454090534259,715,1763,0.4055587067498582,0
"prod2","AURORA MEDICAL CENTER GRAFTON - 0000252686",37630,95760530,109441951,0.8749892442981029,716,1763,0.40612592172433354,0
"prod2","PRISMA HEALTH TUOMEY - 0000024183",37584,95798114,109441951,0.8753326592286352,717,1763,0.40669313669880885,0
"prod2","BON SECOURS ST FRANCIS MEDICAL CTR - 0000119674",37561,95835675,109441951,0.8756758640020955,718,1763,0.40726035167328417,0
"prod2","UNIV OF KS HEALTH ST FRANCIS CAMPUS - 0000538242",37538,95873213,109441951,0.8760188586184835,719,1763,0.4078275666477595,0
"prod2","PEACEHEALTH SACRED HEART MED CTR - 0000021811",37400,95910613,109441951,0.8763605922924382,720,1763,0.4083947816222348,0
"prod2","PRIME ST JOSEPH MEDICAL CTR JOLIET - 0001034536",37359,95947972,109441951,0.8767019513385685,721,1763,0.4089619965967102,0
"prod2","ORANGE PARK MEDICAL CENTER - 0000016153",37243,95985215,109441951,0.8770422504620737,722,1763,0.4095292115711855,0
"prod2","WELLSTAR NORTH FULTON MEDICAL CTR - 0000463724",37221,96022436,109441951,0.8773823485657707,723,1763,0.4100964265456608,0
"prod2","NORTHERN MICHIGAN SUPPLY ALLIANCE - 0000045004",37082,96059518,109441951,0.8777211765897704,724,1763,0.4106636415201361,0
"prod2","HOLLYWOOD PRESBYTERIAN MEDICAL CTR - 0000021151",37022,96096540,109441951,0.8780594563779295,725,1763,0.41123085649461144,0
"prod2","PARKRIDGE MEDICAL CENTER - 0000020489",37006,96133546,109441951,0.8783975899698645,726,1763,0.41179807146908676,0
"prod2","MEMORIAL HERMANN MEMORIAL CITY - 0000018633",36833,96170379,109441951,0.8787341428151259,727,1763,0.41236528644356213,0
"prod2","CENTINELA HOSPITAL MEDICAL CENTER - 0000012015",36687,96207066,109441951,0.8790693616198417,728,1763,0.41293250141803745,0
"prod2","LEXINGTON MEDICAL CENTER - 0000017561",36590,96243656,109441951,0.8794036941099488,729,1763,0.41349971639251276,0
"prod2","DEACONESS GATEWAY CLINIC - 0000027009",36267,96279923,109441951,0.8797350752637807,730,1763,0.4140669313669881,0
"prod2","ATLANTA VA MEDICAL CENTER - 0000025149",36187,96316110,109441951,0.8800657254364919,731,1763,0.4146341463414634,0
"prod2","COREWELL HEALTH DEARBORN HOSPITAL - 0000020097",36170,96352280,109441951,0.880396220275715,732,1763,0.41520136131593877,0
"prod2","FRANCISCAN HEALTH LAFAYETTE EAST - 0000160751",36137,96388417,109441951,0.8807264135852256,733,1763,0.4157685762904141,0
"prod2","LAKEVIEW REGIONAL MEDICAL CENTER - 0000015809",36028,96424445,109441951,0.8810556109329594,734,1763,0.4163357912648894,0
"prod2","LAKE CUMBERLAND REGIONAL HOSPITAL - 0000016223",35876,96460321,109441951,0.8813834194165636,735,1763,0.4169030062393647,0
"prod2","SPOTSYLVANIA REGIONAL MEDICAL CTR - 0000159645",35773,96496094,109441951,0.8817102867619748,736,1763,0.41747022121384003,0
"prod2","DENVER HEALTH - 0000041471",35682,96531776,109441951,0.8820363226163612,737,1763,0.41803743618831535,0
"prod2","MEDICAL CENTER AT BOWLING GREEN - 0000018363",35581,96567357,109441951,0.8823614356070827,738,1763,0.4186046511627907,0
"prod2","MEDLINE FOR VA MIAMI - 0000682889",35438,96602795,109441951,0.8826852419690507,739,1763,0.41917186613726604,0
"prod2","CITRUS MEMORIAL HOSPITAL - 0000012301",35420,96638215,109441951,0.8830088838602667,740,1763,0.41973908111174135,0
"prod2","IU HEALTH METHODIST UNIVERSITY - 0000018931",35409,96673624,109441951,0.8833324252415785,741,1763,0.42030629608621667,0
"prod2","MERCY GILBERT MEDICAL CENTER - 0000128994",35382,96709006,109441951,0.8836557199167621,742,1763,0.420873511060692,0
"prod2","BETH ISRAEL DEACONESS HOSP PLYMOUTH - 0000016765",35172,96744178,109441951,0.8839770957665036,743,1763,0.4214407260351673,0
"prod2","MAYO CLINIC HEALTH SYSTEM LA CROSSE - 0000023075",35141,96779319,109441951,0.8842981883610609,744,1763,0.4220079410096427,0
"prod2","ST LUKES HOSPITAL - 0000023413",35029,96814348,109441951,0.88461825758204915,745,1763,0.422575155984118,0
"prod2","LAKE REGIONAL HEALTH SYSTEM - 0000017311",34962,96849310,109441951,0.8849377146063487,746,1763,0.4231423709585933,0
"prod2","MH GREATER HEIGHTS HOSPITAL - 0000027895",34856,96884166,109441951,0.8852562030806633,747,1763,0.4237095859330686,0
"prod2","UCHEALTH LONGS PEAK HOSPITAL - 0000495056",34851,96919017,109441951,0.8855746458686578,748,1763,0.42427680090754394,0
"prod2","INSPIRITY BOONE HOSPITAL CENTER - 0001023676",34779,96953796,109441951,0.8858924307736437,749,1763,0.4248440158820193,0
"prod2","SAN RAMON REGIONAL MEDICAL CENTER - 0000021965",34682,96988478,109441951,0.8862093293640205,750,1763,0.4254112308564946,0
"prod2","SANTA CLARA VALLEY MEDICAL CENTER - 0000021971",34680,97023158,109441951,0.8865262096798695,751,1763,0.42597844583096994,0
"prod2","UNIVERSITY OF MISSISSIPPI MED CTR - 0000024505",34546,97057704,109441951,0.8868418656023411,752,1763,0.42654566080544526,0
"prod2","KAISER SOUTH SACRAMENTO MEDICAL CTR - 0000016915",34478,97092182,109441951,0.8871569001908601,753,1763,0.4271128757799206,0
"prod2","UF HEALTH JACKSONVILLE - 0000024471",34448,97126630,109441951,0.8874716606614588,754,1763,0.4276800907543959,0
"prod2","FAWCETT MEMORIAL HOSPITAL - 0000014143",34418,97161048,109441951,0.8877861470141372,755,1763,0.42824730572887126,0
"prod2","ADVOCATE GOOD SHEPHERD HOSPITAL - 0000014973",34358,97195406,109441951,0.888100085130975,756,1763,0.4288145207033466,0
"prod2","ST JOHNS HOSPITAL - 0000023287",34345,97229751,109441951,0.8884139044633808,757,1763,0.4293817356778219,0
"prod2","TEXAS HLTH PRESBYTERIAN HOSP DALLAS - 0000020965",34342,97264093,109441951,0.8887276963839945,758,1763,0.4299489506522972,0
"prod2","PIKEVILLE MEDICAL CENTER - 0000020813",34236,97298329,109441951,0.8890405197546232,759,1763,0.43051616562677253,0
"prod2","COMMUNITY REGIONAL MEDICAL CENTER - 0000012429",34187,97332516,109441951,0.8893528953993154,760,1763,0.43108338060124785,0
"prod2","SWEDISH AMERICAN HOSPITAL - 0000023965",34157,97366673,109441951,0.8896649969260874,761,1763,0.4316505955757232,0
"prod2","MIDLAND MEMORIAL HOSPITAL - 0000018651",33812,97400485,109441951,0.889973946096776,762,1763,0.43221781055019853,0
"prod2","LEGACY SALMON CREEK HOSPITAL - 0000122153",33775,97434260,109441951,0.8902825571886963,763,1763,0.43278502552467385,0
"prod2","THOMAS JEFFERSON UNIVERSITY HOSP - 0000024091",33653,97467913,109441951,0.8905900535344075,764,1763,0.43335224049914917,0
"prod2","DOCTORS MEDICAL CENTER MODESTO - 0000013557",33639,97501552,109441951,0.8908974219584225,765,1763,0.4339194554736245,0
"prod2","UNITED REGIONAL HLTH CTR - 0000011133",33578,97535130,109441951,0.8912042330093329,766,1763,0.43448667044809985,0
"prod2","BAPTIST HOSPITALS OF SOUTHEAST TX - 0000010759",33568,97568698,109441951,0.8915109526876033,767,1763,0.43505388542257517,0
"prod2","TRI CITY MEDICAL CENTER - 0000024269",33552,97602250,109441951,0.8918175261696495,768,1763,0.4356211003970505,0
"prod2","SEQUOIA HOSPITAL - 0000022139",33542,97635792,109441951,0.8921240082790556,769,1763,0.4361883153715258,0
"prod2","KETTERING HEALTH DAYTON - 0000015043",33443,97669235,109441951,0.8924295857993247,770,1763,0.4367555303460011,0
"prod2","GOOD SAMARITAN HOSPITAL - 0000029578",33386,97702621,109441951,0.8927346424955455,771,1763,0.43732274532047644,0
"prod2","JAVON BEA HOSPITAL-RIVERSIDE - 0000590510",33330,97735951,109441951,0.8930391875049816,772,1763,0.4378899602949518,0
"prod2","BRISTOL REGIONAL MEDICAL CENTER - 0000011431",33309,97769260,109441951,0.8933435406318734,773,1763,0.4384571752694271,0
"prod2","ROGUE REGIONAL MEDICAL CENTER - 0000021621",33224,97802484,109441951,0.8936471170913245,774,1763,0.43902439024390244,0
"prod2","ST MARKS HOSPITAL - 0000023563",33114,97835598,109441951,0.8939496884517346,775,1763,0.43959160521837776,0
"prod2","HILLCREST HOSPITAL SOUTH - 0000045733",33047,97868645,109441951,0.894251647615456,776,1763,0.4401588201928531,0
"prod2","VA LOUISVILLE - 0000025187",32882,97901527,109441951,0.8945520991306158,777,1763,0.44072603516732844,0
"prod2","FROEDTERT PLEASANT PRAIRIE HOSPITAL - 0000098039",32788,97934315,109441951,0.8948516917429588,778,1763,0.44129325014180376,0
"prod2","DOCTORS HOSPITAL OF SARASOTA - 0000013487",32779,97967094,109441951,0.8951512021199256,779,1763,0.4418604651162791,0
"prod2","JEANES HOSPITAL - 0000016623",32748,97999842,109441951,0.8954504292417083,780,1763,0.4424276800907544,0
"prod2","PIEDMONT CARTERSVILLE MEDICAL CTR - 0000016145",32665,98032507,109441951,0.895748897970578,781,1763,0.4429948950652297,0
"prod2","RIVERSIDE MEDICAL CENTER - 0000021519",32496,98065003,109441951,0.8960458225018302,782,1763,0.443562110039705,0
"prod2","SSM DEPAUL HEALTH CENTER - 0000013263",32492,98097495,109441951,0.8963427104840264,783,1763,0.4441293250141804,0
"prod2","IU HEALTH ARNETT HOSPITAL - 0000152250",32475,98129970,109441951,0.8966394431327344,784,1763,0.4446965399886557,0
"prod2","HENDRICKS REGIONAL HEALTH DANVILLE - 0000015711",32459,98162429,109441951,0.8969360295852182,785,1763,0.44526375496313103,0
"prod2","ADVOCATE GOOD SAMARITAN HOSPITAL - 0000030311",32429,98194858,109441951,0.8972323419197817,786,1763,0.44583096993760635,0
"prod2","EMORY JOHNS CREEK HOSPITAL - 0000022179",32367,98227225,109441951,0.8975280877439767,787,1763,0.44639818491208166,0
"prod2","SUTTER ROSEVILLE MEDICAL CENTER - 0000021679",32297,98259522,109441951,0.897823193959691,788,1763,0.446965399886557,0
"prod2","CONCORD HOSPITAL - 0000012759",32287,98291809,109441951,0.8981182088027653,789,1763,0.44753261486103235,0
"prod2","PORTNEUF MEDICAL CENTER - 0000010693",32203,98324012,109441951,0.8984124561156627,790,1763,0.44809982983550767,0
"prod2","TRIPLER ARMY MEDICAL CENTER - 0000024273",32164,98356176,109441951,0.8987063470752636,791,1763,0.448667044809983,0
"prod2","NORTHWEST MEDICAL CENTER SPRINGDALE - 0000022761",32163,98388339,109441951,0.8990002288976007,792,1763,0.4492342597844583,0
"prod2","JEFFERSON HOSPITAL - 0000016629",32147,98420486,109441951,0.8992939645237136,793,1763,0.4498014747589336,0
"prod2","OCHSNER LSU HEALTH SHREVEPORT - 0000017771",32045,98452531,109441951,0.8995867681488975,794,1763,0.450368689733409,0
"prod2","SAINT JOHNS HEALTH CENTER - 0000023347",31816,98484347,109441951,0.8998774793406232,795,1763,0.4509359047078843,1
"prod2","ADVENTHEALTH NORTH PINELLAS - 0000015687",31718,98516065,109441951,0.900167295080476,796,1763,0.4515031196823596,0
"prod2","VA IOWA CITY - 0000025219",31645,98547710,109441951,0.9004564438000562,797,1763,0.45207033465683494,0
"prod2","KAWEAH HEALTH MEDICAL CENTER - 0000016987",31628,98579338,109441951,0.9007454371861481,798,1763,0.45263754963131025,0
"prod2","BRONSON METHODIST HOSPITAL - 0000011475",31599,98610937,109441951,0.9010341655915838,799,1763,0.45320476460578557,0
"prod2","NYACK HOSPITAL - 0000020085",31561,98642498,109441951,0.9013225467809871,800,1763,0.45377197958026094,0
"prod2","BLACK HILLS SURGERY CENTER - 0000508212",31527,98674025,109441951,0.9016106173034141,801,1763,0.45433919455473626,0
"prod2","ADVENTHEALTH DAYTONA BEACH - 0000018523",31466,98705491,109441951,0.9018981304527366,802,1763,0.4549064095292116,0
"prod2","MERCY HEALTH ST JOSEPH WARREN HOSP - 0000029971",31450,98736941,109441951,0.9021854974058348,803,1763,0.4554736245036869,0
"prod2","CATAWBA VALLEY MEDICAL CENTER - 0000011869",31182,98768123,109441951,0.9024704155721786,804,1763,0.4560408394781622,0
"prod2","WELLSTAR DOUGLAS HOSPITAL - 0000964110",31159,98799282,109441951,0.90275512358145,805,1763,0.4566080544526375,0
"prod2","BRANDON REGIONAL HOSPITAL - 0000016179",31100,98830382,109441951,0.903039292492145,806,1763,0.4571752694271129,0
"prod2","SENTARA RMH MEDICAL CENTER - 0000021587",30827,98861209,109441951,0.9033209669297654,807,1763,0.4577424844015882,0
"prod2","PALI MOMI MEDICAL CENTER - 0000145658",30705,98891914,109441951,0.9036015266211765,808,1763,0.45830969937606353,0
"prod2","ALTON MEMORIAL HOSPITAL - 0000029779",30607,98922521,109441951,0.9038811908607148,809,1763,0.45887691435053884,0
"prod2","ADVENTHEALTH GORDON - 0000014995",30552,98953073,109441951,0.9041603525507326,810,1763,0.45944412932501416,0
"prod2","CHRISTUS ST FRANCES CABRINI HOSP - 0000023105",30391,98983464,109441951,0.9044380431412448,811,1763,0.46001134429948953,0
"prod2","CENTERPOINT MEDICAL CENTER - 0000138726",30328,99013792,109441951,0.9047151580841244,812,1763,0.46057855927396485,0
"prod2","MEMORIAL HERMANN SOUTHWEST HOSPITAL - 0000018637",30225,99044017,109441951,0.9049913318888111,813,1763,0.46114577424844017,0
"prod2","ASCENSION COLUMBIA ST MARYS MILWAUK - 0000023499",30198,99074215,109441951,0.9052672589873695,814,1763,0.4617129892229155,0
"prod2","TEXAS CHILDRENS HOSPITAL - 0000024069",30166,99104381,109441951,0.9055428936934796,815,1763,0.4622802041973908,0
"prod2","SUTTER SANTA ROSA REGIONAL HOSPITAL - 0000012755",30104,99134485,109441951,0.905817961889221,816,1763,0.4628474191718661,0
"prod2","JACKSON HOSPITAL - 0001032933",30088,99164573,109441951,0.9060928838887384,817,1763,0.4634146341463415,0
"prod2","SSM ST JOSEPH HOSPITAL WEST - 0000023297",30061,99194634,109441951,0.9063675591821275,818,1763,0.4639818491208168,0
"prod2","VA BIRMINGHAM - 0000025171",30038,99224672,109441951,0.9066420243184444,819,1763,0.4645490640952921,0
"prod2","MULTICARE AUBURN MEDICAL CENTER - 0000329534",29971,99254643,109441951,0.9069158772580727,820,1763,0.46511627906976744,0
"prod2","SSM HEALTH SAINT LOUIS UNIV HOSP - 0000027067",29958,99284601,109441951,0.9071896114132687,821,1763,0.46568349404424275,0
"prod2","MEDICAL CENTER HOSPITAL - 0000018437",29864,99314465,109441951,0.907462486665648,822,1763,0.46625070901871807,0
"prod2","OCEAN SPRINGS HOSPITAL - 0000020135",29852,99344317,109441951,0.907735252270859,823,1763,0.46681792399319344,0
"prod2","FAIRVIEW RIDGES - 0000030476",29833,99374150,109441951,0.908007844268054,824,1763,0.46738513896766876,0
"prod2","SE IOWA REGIONAL MEDICAL CENTER - 0000011589",29717,99403867,109441951,0.9082793763426239,825,1763,0.4679523539421441,0
"prod2","WVU MEDICINE WHEELING HOSPITAL - 0000025853",29679,99433546,109441951,0.9085505612011613,826,1763,0.4685195689166194,0
"prod2","VA HOUSTON - 0000025291",29583,99463129,109441951,0.9088208688823539,827,1763,0.4690867838910947,0
"prod2","HSA GLENWOOD LLC - 0001022010",29550,99492679,109441951,0.9090908750338341,828,1763,0.4696539988655701,0
"prod2","HOUSTON METHODIST CLEAR LAKE HOSP - 0000023331",29505,99522184,109441951,0.909360470008434,829,1763,0.4702212138400454,0
"prod2","COMMUNITY MEDICAL CENTER - 0000012695",29504,99551688,109441951,0.9096300558457698,830,1763,0.4707884288145207,0
"prod2","SANTA ROSA MEMORIAL HOSPITAL - 0000021973",29502,99581190,109441951,0.9098996234085776,831,1763,0.471355643788996,0
"prod2","UNITY POINT HLTH ST LUKES DOWNTOWN - 0000018053",29352,99610542,109441951,0.9101678203817839,832,1763,0.47192285876347134,0
"prod2","ST DOMINIC JACKSON MEMORIAL HOSP - 0000022949",29204,99639746,109441951,0.9104346650399169,833,1763,0.47249007373794666,0
"prod2","THE UNIVERSITY HOSPITAL - 0000024413",29175,99668921,109441951,0.9107012447173936,834,1763,0.47305728871242203,0
"prod2","QUEEN OF THE VALLEY MEDICAL CENTER - 0000021155",29170,99698091,109441951,0.9109677787085503,835,1763,0.47362450368689735,0
"prod2","TUALITY COMMUNITY HOSPITAL - 0000024299",29170,99727261,109441951,0.9112343126997069,836,1763,0.47419171866137266,0
"prod2","COUNTY OF SANTA CLARA HEALTH SYSTEM - 0000613104",28903,99756164,109441951,0.911498407041373,837,1763,0.474758933635848,0
"prod2","COOPERMAN BARNABAS MEDICAL CENTER - 0000022885",28791,99784955,109441951,0.91176147800947,838,1763,0.4753261486103233,0
"prod2","ST MARYS MEDICAL CENTER - 0000023561",28652,99813607,109441951,0.9120232788978698,839,1763,0.4758933635847986,0
"prod2","MULTICARE DEACONESS HOSPITAL - 0000541485",28649,99842256,109441951,0.9122850523744775,840,1763,0.476460578559274,0
"prod2","PALOMAR MEDICAL CENTER - 0000319782",28617,99870873,109441951,0.9125465334586369,841,1763,0.4770277935337493,0
"prod2","VA DALLAS - 0000025287",28438,99899311,109441951,0.9128063789725386,842,1763,0.4775950085082246,0
"prod2","ST THOMAS RUTHERFORD HOSPITAL - 0000019033",28407,99927718,109441951,0.9130659412312561,843,1763,0.47816222348269993,0
"prod2","FORBES REGIONAL HOSPITAL - 0000014325",28397,99956115,109441951,0.9133254121173333,844,1763,0.47872943845717525,0
"prod2","SSM HEALTH GOOD SAMARITAN HOSPITAL - 0000014975",28379,99984494,109441951,0.9135847185326584,845,1763,0.4792966534316506,0
"prod2","MERCY HEALTH-LOURDES HOSPITAL - 0000017763",28315,100012809,109441951,0.913843440163087,846,1763,0.47986386840612594,0
"prod2","NORTHEAST GEORGIA MEDICAL CENTER - 0000400127",28146,100040955,109441951,0.9141006175958979,847,1763,0.48043108338060125,0
"prod2","DOCTORS HOSPITAL OF LAREDO - 0000013541",28136,100069091,109441951,0.9143577036560688,848,1763,0.48099829835507657,0
"prod2","HCA HOUSTON HEALTHCARE CONROE - 0000018433",28129,100097220,109441951,0.9146147257553916,849,1763,0.4815655133295519,0
"prod2","COMMUNITY HOSPITAL ANDERSON - 0000012665",28050,100125270,109441951,0.9148710260108576,850,1763,0.4821327283040272,0
"prod2","HSA PALMETTO GENERAL HOSPITAL - 0001015839",28033,100153303,109441951,0.9151271709328355,851,1763,0.4826999432785026,0
"prod2","IU HEALTH BLOOMINGTON HOSPITAL - 0000011235",27979,100181282,109441951,0.9153828224425568,852,1763,0.4832671582529779,0
"prod2","LEGACY GOOD SAMARITAN HOSP MED CTR - 0000014987",27978,100209260,109441951,0.9156384648150141,853,1763,0.4838343732274532,0
"prod2","MON HEALTH MEDICAL CENTER - 0000019267",27854,100237114,109441951,0.9158929741667343,854,1763,0.4844015882019285,0
"prod2","HARBORVIEW MEDICAL CENTER - 0000031443",27720,100264834,109441951,0.9161462591250772,855,1763,0.48496880317640384,0
"prod2","SADDLEBACK MEMORIAL MEDICAL CENTER - 0000021819",27699,100292533,109441951,0.9163993522008759,856,1763,0.48553601815087916,0
"prod2","ECAT FOR VA DALLAS - 0000569434",27636,100320169,109441951,0.916651869629042,857,1763,0.48610323312535453,0
"prod2","CAPITAL HEALTH REGIONAL MEDICAL CTR - 0000014537",27486,100347655,109441951,0.9169030164676066,858,1763,0.48667044809982984,0
"prod2","PROVIDENCE ST PATRICK HOSPITAL - 0000023635",27451,100375106,109441951,0.917153843501931,859,1763,0.48723766307430516,0
"prod2","MEDICAL CENTER OF ARLINGTON - 0000010487",27448,100402554,109441951,0.9174046431244633,860,1763,0.4878048780487805,0
"prod2","SALEM HEALTH - 0000021853",27445,100429999,109441951,0.9176554153352036,861,1763,0.4883720930232558,0
"prod2","ADVENTHEALTH LENEXA CITY CTR - 0001038857",27425,100457424,109441951,0.9179060048006636,862,1763,0.48893930799773117,0
"prod2","BARTOW REGIONAL MEDICAL CENTER - 0000448918",27415,100484839,109441951,0.9181565028934837,863,1763,0.4895065229722065,0
"prod2","METHODIST LEBONHEUR GERMANTOWN HOSP - 0000014801",27405,100512244,109441951,0.9184069096136636,864,1763,0.4900737379466818,0
"prod2","KANSAS MEDICAL CENTER - 0000134841",27195,100539439,109441951,0.9186553975084015,865,1763,0.4906409529211571,0
"prod2","UTAH VALLEY HOSPITAL - 0000024855",27167,100566606,109441951,0.9189036295597471,866,1763,0.49120816789563243,0
"prod2","HCA FLORIDA CAPITAL HOSPITAL - 0000011735",27025,100593631,109441951,0.9191505641196035,867,1763,0.49177538287010775,0
"prod2","HARRIS METHODIST SOUTHWEST - 0000027043",27005,100620636,109441951,0.9193973159341796,868,1763,0.4923425978445831,0
"prod2","UM HEALTH WEST HOSPITAL - 0000015053",27002,100647638,109441951,0.9196440403369637,869,1763,0.49290981281905843,0
"prod2","ST ROSE DOMINICAN SAN MARTIN CAMPUS - 0000130096",26887,100674525,109441951,0.9198897139543867,870,1763,0.49347702779353375,0
"prod2","SUMMA HEALTH SYSTEM - 0000010127",26838,100701363,109441951,0.9201349398458731,871,1763,0.49404424276800907,0
"prod2","COVENANT MEDICAL CENTER - 0000018971",26751,100728114,109441951,0.9203793707953909,872,1763,0.4946114577424844,0
"prod2","NSMC SALEM HOSPITAL - 0000021831",26717,100754831,109441951,0.9206234910779323,873,1763,0.4951786727169597,0
"prod2","ST MARYS REGIONAL MEDICAL CENTER - 0000317632",26690,100781521,109441951,0.9208673646543454,874,1763,0.49574588769143507,0
"prod2","ST CATHERINE HOSPITAL - 0000022923",26594,100808115,109441951,0.9211103610534136,875,1763,0.4963131026659104,0
"prod2","UNIVERSITY MEDICAL CTR NEW ORLEANS - 0000018401",26585,100834700,109441951,0.9213532752171057,876,1763,0.4968803176403857,0
"prod2","WASHINGTON REGIONAL MEDICAL CENTER - 0000025567",26576,100861276,109441951,0.9215961071454217,877,1763,0.497447532614861,0
"prod2","METHODIST HOSPITAL - 0000018955",26567,100887843,109441951,0.9218388568383618,878,1763,0.49801474758933634,0
"prod2","PRESBYTERIAN RUST MEDICAL CENTER - 0000267181",26545,100914388,109441951,0.9220814055114935,879,1763,0.4985819625638117,0
"prod2","CARSON TAHOE REGIONAL MEDICAL CTR - 0000011821",26516,100940904,109441951,0.922323689203969,880,1763,0.499149177538287,0
"prod2","HCA HEALTHONE SKY RIDGE - 0000104749",26497,100967401,109441951,0.9225657992884283,881,1763,0.49971639251276234,1
"prod2","RICHMOND UNIVERSITY MEDICAL CENTER - 0000023695",26491,100993892,109441951,0.9228078545493035,882,1763,0.5002836074872377,0
"prod2","BAPTIST HEALTH CORBIN - 0000010741",26471,101020363,109441951,0.9230497270648985,883,1763,0.500850822461713,0
